identifier,edition,rank,owner
COMBEYS-bc640d-027a,615,297.0,erd1km88sw58lr59235y33xh6rl3qxvl68g2v3qvztcn3psyr66qz52qt826h3
COMBEYS-bc640d-0279,614,1327.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0278,613,1164.0,erd10yqfg9ufrmypkv9ngyc2fd4h60ks7dvwyz9vguzwrdt32aauwjvslr9g3u
COMBEYS-bc640d-0277,612,1084.0,erd1t37ls0wr5qt9xr5ch94z8rvxq73yegs3q6ue4ws98q008qr3ukps3k7ymj
COMBEYS-bc640d-0276,611,1288.0,erd1ksp4dzrqtfws0jrpty83ejf8ncgguvv33pm7z52dxpzeefp7w0ysg4tsr0
COMBEYS-bc640d-0275,610,260.0,erd1n7men9ylg2ahcl8tkm0pgy8klye752tqxs888d82mzztm46c3cks7r9tt4
COMBEYS-bc640d-0274,609,989.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0273,608,925.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-0272,607,1437.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-0271,606,890.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-0270,605,22.0,erd1lt6jezu7v6g758j3nyk8urmk32c2ykhytf6y7dcuqw2hyyu5j2qsnuk4n7
COMBEYS-bc640d-026f,604,167.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-026e,603,409.0,erd1vctd5p4wjrrykdjrxp5kqkz5v2c0evevadzk53entctrct0npm0s392ftj
COMBEYS-bc640d-026d,602,1353.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-026c,600,1377.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-026b,599,1206.0,erd1g4jjuwlnx5wzcqjngkm8hp0a8nlg9qcpt6fw37gcuae4ha97kxpsl72ml3
COMBEYS-bc640d-026a,598,227.0,erd1s26a7qf2vx42xgnng0wprzlzxd4s0m8ycm6s0uas3c6j4fsf79dsaaq6f9
COMBEYS-bc640d-0269,597,1459.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-0268,595,155.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0267,594,604.0,erd19rx7hahlau4f8lu25p5hlzhpatdm8td7ct8dmsxdra0q0mn65q4qjn936l
COMBEYS-bc640d-0266,593,1091.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0265,592,368.0,erd12xde4q9ef7gxk8mt8aj9er8f3qzclef42zxmkzcpp5zxezdpn8us4qqu82
COMBEYS-bc640d-0264,591,939.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-0263,590,411.0,erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0
COMBEYS-bc640d-0262,589,1497.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-0261,588,678.0,erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0
COMBEYS-bc640d-0260,587,622.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-025f,586,20.0,erd1s26a7qf2vx42xgnng0wprzlzxd4s0m8ycm6s0uas3c6j4fsf79dsaaq6f9
COMBEYS-bc640d-025e,585,870.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-025d,584,803.0,erd10xl2wh9envwdkhl452gtms4uzqe6xgsntzpqvpucrzs054d9es8qy7f70p
COMBEYS-bc640d-025c,583,1236.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-025b,582,1530.0,erd1djcd3pch6tenlk07gjl58phq7yup5eqvp3s7qqatwqsf76fkqc7q2na63g
COMBEYS-bc640d-025a,581,131.0,erd1lt6jezu7v6g758j3nyk8urmk32c2ykhytf6y7dcuqw2hyyu5j2qsnuk4n7
COMBEYS-bc640d-0259,580,499.0,erd1hy6az6smg09jjlhytyphyj7f4jeu726mkgslcd5jx6hruhcvr70sqxhhxq
COMBEYS-bc640d-0258,579,33.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0257,578,770.0,erd1kt7dgum69fjatke30rnzjr62avwwh4gh4qcwm7u4qx82mps9xews3j467s
COMBEYS-bc640d-0256,577,1024.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-0255,576,901.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-0254,575,444.0,erd12xde4q9ef7gxk8mt8aj9er8f3qzclef42zxmkzcpp5zxezdpn8us4qqu82
COMBEYS-bc640d-0253,574,1105.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0252,573,1135.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-0251,572,630.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-0250,571,852.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-024f,570,656.0,erd1g4jjuwlnx5wzcqjngkm8hp0a8nlg9qcpt6fw37gcuae4ha97kxpsl72ml3
COMBEYS-bc640d-024e,569,924.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-024d,568,1109.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-024c,567,351.0,erd1zjudl7ndct7zuqec3420gjl2azq7vth8286rufptz7wkxq6zkg7qf2yr4e
COMBEYS-bc640d-024b,566,146.0,erd1kqunvggm0qacv4fa6ypj5m364mmhf4wtueeejn7lw0dqdemvc5yshhkp4a
COMBEYS-bc640d-024a,565,1410.0,erd1adz0ud7q3edwv5de9suu6lcdz4lf4svje50vpplngkslhadvjmxqa0qwcr
COMBEYS-bc640d-0249,564,550.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0248,563,1486.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-0247,562,838.0,erd18l5pc50j2pem3fk30qmr2xd6kc72h2pacw40g8zjnzqkl5hvqf3qecfm93
COMBEYS-bc640d-0246,561,1364.0,erd1f5lkzr9vmrz9yazq39vtewch7kkyg38508phwgcqqt8lz2ya4r2svv3ehu
COMBEYS-bc640d-0245,560,551.0,erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0
COMBEYS-bc640d-0244,559,203.0,erd1kt7dgum69fjatke30rnzjr62avwwh4gh4qcwm7u4qx82mps9xews3j467s
COMBEYS-bc640d-0243,558,912.0,erd1antkfvn9m9hc5xn92vm6kc0huwz93z2lh4mexmsmflsa54qtcvrshy62lc
COMBEYS-bc640d-0242,557,671.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-0241,556,955.0,erd105ecf7lhje84yrhph4y5m8w2df4jhg58xrh6c5nfqjj7fe5sh0mq69786u
COMBEYS-bc640d-0240,555,759.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-023f,554,643.0,erd1tyycyldmcckka6qyjdgpnl5huj6uqrala3fxt2ncv7s2csuvgmkqj9mmpa
COMBEYS-bc640d-023e,553,562.0,erd1qhh62ssgepjtdspeeqsz0hyzunada7lz5q52v9dpdet3d0utjqysd8wp9w
COMBEYS-bc640d-023d,552,820.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-023c,551,727.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-023b,550,174.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-023a,549,31.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0239,548,64.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-0238,547,396.0,erd1x08ejc36w7vpqcwgcu3wxcd9akax3y6kwfmx5xxjnmtrwgrw90ssw93mzu
COMBEYS-bc640d-0237,546,932.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0236,545,125.0,erd1msmklfcextu2h7se8kqc03h0349z6gvllwkv350vj433urfcyd2smggt34
COMBEYS-bc640d-0235,544,991.0,erd18l5pc50j2pem3fk30qmr2xd6kc72h2pacw40g8zjnzqkl5hvqf3qecfm93
COMBEYS-bc640d-0234,543,380.0,erd1n7men9ylg2ahcl8tkm0pgy8klye752tqxs888d82mzztm46c3cks7r9tt4
COMBEYS-bc640d-0233,542,1035.0,erd18cesq9rs8dxf9h2zh9qp0myycf5739mlynfur47grmt6puy3eteqtka6xa
COMBEYS-bc640d-0232,541,781.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-0231,540,615.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-0230,539,524.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-022f,538,104.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-022e,537,582.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-022d,536,1551.0,erd1d68luglva4wr5ku5q7mc7l9d4nfzvaawp9wewzp2h256dnutwx6qmc49m2
COMBEYS-bc640d-022c,535,1115.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-022b,533,574.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-022a,532,982.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-0229,531,880.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-0228,530,1087.0,erd1pfeyztv8x33fye92nupt2h3exl8r0rerh0dk9znk9nhfasg5znlstjuqv8
COMBEYS-bc640d-0227,529,637.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-0226,528,1044.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-0225,526,1263.0,erd1x3nqzfwu88hljtw4px6c6txykmcddpg86e4cwaqjxel6zwn52gcq29ffht
COMBEYS-bc640d-0224,525,466.0,erd108ngcl8ph34duz347cds3a26lypxme8a8p9xen5dfms4djqjrcxsy9y5rd
COMBEYS-bc640d-0223,524,1425.0,erd1yr4ynrnd09zx3ngyzazvsrv6aguecklffa4ulge4cnwx4ljf63jqcpv2t2
COMBEYS-bc640d-0222,523,751.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-0221,522,976.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-0220,521,463.0,erd1z563juvyfl7etnev8ua65vzhx65ln0rp0m783hq2m2wgdxx6z83s9t2cmv
COMBEYS-bc640d-021f,520,570.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-021e,519,742.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-021d,518,1016.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-021c,517,486.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-021b,516,1229.0,erd1tyycyldmcckka6qyjdgpnl5huj6uqrala3fxt2ncv7s2csuvgmkqj9mmpa
COMBEYS-bc640d-021a,515,1152.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-0219,514,116.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-0218,513,1548.0,erd1qqqqqqqqqqqqqpgqz2tgn80j5p5hqh4hx69uc27gz0drcjmmg20skf0wru
COMBEYS-bc640d-0217,512,1426.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-0216,511,716.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0215,510,433.0,erd1g4jjuwlnx5wzcqjngkm8hp0a8nlg9qcpt6fw37gcuae4ha97kxpsl72ml3
COMBEYS-bc640d-0214,509,1465.0,erd1dmmalh3nycjt4v63jedn6530d8xwdh62flgq379v2ay45zm2sw6sa4u3kp
COMBEYS-bc640d-0213,508,1006.0,erd16lqdzh0u0egfec7t9zx7qd2ua6hnkpu5qknmmpjtntj8vlr529wsx27l4m
COMBEYS-bc640d-0212,507,700.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-0211,505,1512.0,erd1yr4ynrnd09zx3ngyzazvsrv6aguecklffa4ulge4cnwx4ljf63jqcpv2t2
COMBEYS-bc640d-0210,504,1504.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-020f,503,1446.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-020e,502,971.0,erd1zswuzu5v537pcpg0sn7tsw7jwk4fy7rsglxt5wsxn7wl7d38a0fsj9wfgq
COMBEYS-bc640d-020d,501,188.0,erd1x4advqzuyntmetp2lr5c6jklencp4dtzmr6jxt8azhchcgamx6zqa3jemy
COMBEYS-bc640d-020c,500,83.0,erd1lt6jezu7v6g758j3nyk8urmk32c2ykhytf6y7dcuqw2hyyu5j2qsnuk4n7
COMBEYS-bc640d-020b,499,220.0,erd1wcw4jrrqt4v7jfsth3058hc93wft64233u9rvtw3y48nspf7g2kq33ram9
COMBEYS-bc640d-020a,498,324.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-0209,497,1310.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-0208,496,1511.0,erd1cfssap5q4nkntjxkpnqtsfv3tf0ncrp9lcn3zktvgyhe3va9uyzqf6pse0
COMBEYS-bc640d-0207,495,579.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0206,494,1142.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-0205,493,848.0,erd1p28kzlql4q9haeptrla969ak0par4alc5wtzaegnsak5t0alv3fqc965yr
COMBEYS-bc640d-0204,492,737.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0203,491,994.0,erd1097txxttee5zh2y5ymy3p7vq3uq552mnvg8ve0wl8mehvjud0ygsmm6eh3
COMBEYS-bc640d-0202,490,1166.0,erd105ecf7lhje84yrhph4y5m8w2df4jhg58xrh6c5nfqjj7fe5sh0mq69786u
COMBEYS-bc640d-0201,489,544.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-0200,488,301.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-01ff,487,164.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-01fe,486,1172.0,erd12sqls3qz25vt780lwymf8u025jkszrq47a3uk3f8yv4swqupe9vqnztefv
COMBEYS-bc640d-01fd,485,953.0,erd12xde4q9ef7gxk8mt8aj9er8f3qzclef42zxmkzcpp5zxezdpn8us4qqu82
COMBEYS-bc640d-01fc,484,1302.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-01fb,483,406.0,erd1nrqw78ap9azgyhejwpcwvmapj9dcxc5esud47qhtf03p9m4sa3lqrkrz5g
COMBEYS-bc640d-01fa,482,184.0,erd159mypt4myss3mqrs89ft0hjeacffks2690gq9u3mlh73m9sh0w5s09eqhh
COMBEYS-bc640d-01f9,481,440.0,erd187wcdv6gpx9pvmkt6dztdvgffggdzm34supt05rxkf9ql3jwdtsskvqj7t
COMBEYS-bc640d-01f8,480,741.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01f7,479,1354.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-01f6,478,701.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-01f5,477,1462.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-01f4,476,276.0,erd17u46z26rq9hdw9e6kvataechcrj05xydxdc9zqc9ft6vcmmf8p9s37d9wg
COMBEYS-bc640d-01f3,475,977.0,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8
COMBEYS-bc640d-01f2,474,249.0,erd1f4dw0ws0rv8kdwhm5s62ywchldr6l0l2gq36s7k7ky4cc0ya0saqnkpwtn
COMBEYS-bc640d-01f1,473,1381.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-01f0,472,1526.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-01ef,471,225.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-01ee,470,358.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-01ed,469,426.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01ec,468,460.0,erd17wrztfsn7xt8ge7edk49h586ea0m9uav2urk7szd3v37t24kxswqpj3ht5
COMBEYS-bc640d-01eb,467,949.0,erd1nck3v0qp4phgpra8sa0wx7xg333dktarx8hne089ndaxaf3zks2ql0xqa2
COMBEYS-bc640d-01ea,466,51.0,erd1k4umqhapvve4d30nv3p7u4dxcyjmzdnly4thkvx7xn82mzufcjqq76vlqm
COMBEYS-bc640d-01e9,465,154.0,erd1zeyaaqx98c4xmq62hrnnxnqglg2vj6aqgyftpg3c0a8jxyf03qeqdtgm58
COMBEYS-bc640d-01e8,464,783.0,erd1djaulckxkuqlkcxyx7w90ht23hggkkmf8ttnm93atekn5glhsvmqpns58y
COMBEYS-bc640d-01e7,463,974.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-01e6,462,881.0,erd17cdajuzxcdr4fl4vjrhmduwk5yy2nvxfxdhjvluafnckz8v65y5qdrvgar
COMBEYS-bc640d-01e5,461,1030.0,erd1mxk5sqlxdtsqakn09q3vrvrz8erj44477qfvweeg5tvz98rztd2s375zf4
COMBEYS-bc640d-01e4,460,857.0,erd1hyupxmejyk63hufmv2zlfauhfxen2e7t7kt0t062f9ctkxsredyqvwlg4y
COMBEYS-bc640d-01e3,459,1082.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-01e2,458,354.0,erd1wntft3qs5f0zysvhfakdf9tz4hcl9526urh79call8l2y8vx8afqkpmyse
COMBEYS-bc640d-01e1,457,196.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-01e0,456,69.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01df,455,861.0,erd1vm0g9f78l7ag6xrxql0nnq8jupnjhsjugxsxgk327h6la37gxp0q9kxpy6
COMBEYS-bc640d-01de,454,1319.0,erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678
COMBEYS-bc640d-01dd,453,1331.0,erd1qqqqqqqqqqqqqpgqz2tgn80j5p5hqh4hx69uc27gz0drcjmmg20skf0wru
COMBEYS-bc640d-01dc,452,664.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-01db,451,723.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-01da,450,1209.0,erd1f6u6elxf5rgql2gu2cvcqv7qyd5zqzhhnkwsg7samxl88pyu3xhsfwf7h8
COMBEYS-bc640d-01d9,449,300.0,erd17llhqn8pkrgfcff6rtp2sp4z7r3haw2jr92qhgmtelyz7d2yv93qzamlt2
COMBEYS-bc640d-01d8,448,494.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-01d7,447,565.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-01d6,446,1456.0,erd1n8g05eqnaqh5asju3ga282vw4u60dgthj3ld2sxh88ngucd0efkqh3nhnv
COMBEYS-bc640d-01d5,445,338.0,erd1d8caexkzyedz8dvd2t7ulutmry9a70wvez54pd8knl324g8rdncqjrw250
COMBEYS-bc640d-01d4,444,703.0,erd1mdp73tp9aq00z42806sxdyuh0z5mlfm5sgng6lw220q7kmm0c3fqt3ypvl
COMBEYS-bc640d-01d3,443,915.0,erd1w8j0meqp0dxuk67me72hrhdtarx9u3kmwxtjvncp89s720wqvl8sj7lfmd
COMBEYS-bc640d-01d2,442,576.0,erd173klc982c8xf8ns7end6720mzf6889lgtyv9cxlytp3se4kdgs8qt8h6hu
COMBEYS-bc640d-01d1,441,251.0,erd1c7ag50xxcsrw5vtpjgx8d5a957rnck5xdrvr9ah8wgr7j4nv083s8kq3nj
COMBEYS-bc640d-01d0,440,1247.0,erd1ke9aays99fnf8jc2njdym5j2ndn0dvw45s6exd6yxpq3umwlcfsq8xduth
COMBEYS-bc640d-01cf,439,1522.0,erd1x64qucsyarq3wgu60aw8ckj7ad6dw60me0du7a239p9yerh9w2xst3vfs5
COMBEYS-bc640d-01ce,438,736.0,erd1azydwvvwd8hwsld4a737ldvnkmxjugxemsxcd8us7swql04une7sfhh57k
COMBEYS-bc640d-01cd,437,945.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-01cc,436,1224.0,erd1d387ys5magcdnavqmkvp4h8r2k6qh6wdt2r0hdg4g56umn7xnxkqn4mhfl
COMBEYS-bc640d-01cb,435,1118.0,erd1xl8m4s53vtjdh67ttxhv0sulzf7ksu5zlqqernx72w4pu5xkhdfswy5gkd
COMBEYS-bc640d-01ca,434,1099.0,erd1x2ahw3yka7ppl6vnva57jplq62f4jsxp24grtkzwxt3t77pntkpq687vyr
COMBEYS-bc640d-01c9,433,425.0,erd1dgmn40rf7tuseftsdll4y629mwlm3tvuwq7hm9m9t72h5jr40hnqm8jcam
COMBEYS-bc640d-01c8,432,108.0,erd1wk0hcu2ldmr58hspkzx7xvvle7hvlz8q3n0ux8k2tr2qz7kunkms679kcj
COMBEYS-bc640d-01c7,431,475.0,erd14jm6swhn9lu4m9634hkvgdhtq4vyaf0dutk9w47ma06vk3yh7t2s9c4ng5
COMBEYS-bc640d-01c6,430,279.0,erd1aa8wrrerc7dl6v7jpc4jhuamp5swya2hxl86ly8x83llasc9cezq2mvq3w
COMBEYS-bc640d-01c5,429,772.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-01c4,428,557.0,erd1yr4ynrnd09zx3ngyzazvsrv6aguecklffa4ulge4cnwx4ljf63jqcpv2t2
COMBEYS-bc640d-01c3,427,1204.0,erd18cesq9rs8dxf9h2zh9qp0myycf5739mlynfur47grmt6puy3eteqtka6xa
COMBEYS-bc640d-01c2,425,798.0,erd1n8g05eqnaqh5asju3ga282vw4u60dgthj3ld2sxh88ngucd0efkqh3nhnv
COMBEYS-bc640d-01c1,424,1144.0,erd1rh5ddjpw7688vez7kcy20apmen326hkf97j4enmmvwx9m20xx9qqjq4qy2
COMBEYS-bc640d-01c0,423,422.0,erd1mg3u5fm0d4rquxpr7hxt096507ze4j4xpngfuweynewc9cphgy8q4y972q
COMBEYS-bc640d-01bf,422,926.0,erd18cesq9rs8dxf9h2zh9qp0myycf5739mlynfur47grmt6puy3eteqtka6xa
COMBEYS-bc640d-01be,421,242.0,erd1gtzm2pfszxh572a7mmphdrhdag84saasvv27etmlqpagxutg60ps0yezqx
COMBEYS-bc640d-01bd,420,1217.0,erd147qzl3yhnh3wh5cspawe5hcf6usdvl4xzjfwvm0s32se54507wpqttdx7f
